Date,Open,High,Low,Close,Volume,Adj Close
15/11/2013,1034.869991,1038.000037,1030.309981,1033.560023,2550000,517.297309
14/11/2013,1033.920014,1039.749994,1030.34998,1035.229982,2331000,518.133124
13/11/2013,1006.750007,1032.850041,1006.500013,1032.47005,3155600,516.751777
12/11/2013,1007.699984,1017.559987,1004.999988,1011.780006,2433700,506.396399
11/11/2013,1009.51,1015.930027,1008.000037,1010.590035,2222900,505.800818
8/11/2013,1008.750019,1018.500025,1008.500025,1016.030024,2579000,508.523536
7/11/2013,1022.609986,1023.930014,1007.639985,1007.950038,3355800,504.479499
6/11/2013,1025.599974,1027.000061,1015.37004,1022.750043,1823900,511.886908
5/11/2013,1020.350041,1031.65007,1017.41999,1021.520012,2360400,511.271277
4/11/2013,1031.500073,1032.370052,1022.03,1026.109961,2275300,513.568549
1/11/2013,1031.790066,1035.999964,1025.099986,1027.04006,2564000,514.034064
31/10/2013,1028.930014,1041.520073,1023.970013,1030.579974,3276700,515.805793
30/10/2013,1037.430051,1037.510049,1025.999964,1030.419978,2645500,515.725715
29/10/2013,1019.10001,1036.940063,1013.500025,1036.239958,3206700,518.638618
28/10/2013,1015.199983,1023.430026,1012.990037,1014.999988,2315000,508.008002
25/10/2013,1028.820017,1028.820017,1010.740031,1015.199983,4056900,508.1081
24/10/2013,1031.870064,1040.569974,1024.799993,1025.549975,4180000,513.288276
23/10/2013,1001.000025,1034.749994,1000.630034,1031.409954,5321000,516.221198
22/10/2013,1004.999988,1013.000037,995.79003,1007.000001,4412700,504.004004
21/10/2013,1011.460014,1019.000013,999.549999,1003.30003,7249300,502.152167
18/10/2013,976.580011,1015.460038,974.000013,1011.410015,23109600,506.211219
17/10/2013,892.990039,896.900004,885.730033,888.790019,8504600,444.839849
16/10/2013,885.87003,898.33003,884.010014,898.030038,4011100,449.464483
15/10/2013,875.760032,885.630035,874.000014,882.010002,3180600,441.446447
14/10/2013,866.66001,876.25002,865.390041,876.110024,2484700,438.493505
11/10/2013,866.030026,873.480027,865.299983,871.990002,2814900,436.431433
10/10/2013,863.840018,868.830019,860.209985,868.240033,4506000,434.554571
9/10/2013,856.28002,862.649986,842.98004,855.86003,5297200,428.358373
8/10/2013,865.319982,865.980027,851.630011,853.670023,3883500,427.262274
7/10/2013,867.449991,873.990015,864.110012,865.740033,2584600,433.30332
4/10/2013,874.99999,877.50999,869.99999,872.349994,2713200,436.611608
3/10/2013,888.000039,894.100012,872.1,876.090024,4229700,438.483496
2/10/2013,882.729984,889.360005,877.819982,887.990039,2987600,444.439459
1/10/2013,880.249984,887.669986,880.049989,887.000002,3366200,443.943945
30/9/2013,869.080012,880.84003,868.310031,875.910029,3441300,438.393408
27/9/2013,874.819994,877.519989,871.310019,876.390017,2515000,438.633642
26/9/2013,878.300031,882.749984,874.99999,878.170035,2517200,439.524542
25/9/2013,886.550013,886.550013,875.600036,877.229996,3294700,439.054052
24/9/2013,886.500014,890.099987,881.400017,886.840006,2970600,443.863867
23/9/2013,896.150023,901.590012,885.199985,886.500014,3551200,443.693701
20/9/2013,898.390029,904.130011,895.620036,903.110036,8681900,452.007025
19/9/2013,905.990026,905.990026,895.400041,898.390029,3192600,449.644659
18/9/2013,886.350018,903.970015,883.070037,903.320031,3865500,452.112127
17/9/2013,887.409992,888.390029,881.000026,886.110024,2516200,443.49851
16/9/2013,896.200021,897.000002,884.869993,887.759983,2670300,444.324316
13/9/2013,894.500002,895.680034,884.839994,889.070012,2648100,444.979986
12/9/2013,897.399992,897.900041,890.009989,893.060037,2188800,446.976996
11/9/2013,888.540025,896.970003,886.080024,896.190022,3217900,448.543554
10/9/2013,890.019989,892.000002,884.000014,888.670022,2572600,444.779791
9/9/2013,883.730021,889.749996,882.419992,888.050037,2466700,444.469488
6/9/2013,882.439991,883.78002,873.740021,879.58,3120000,440.23023
5/9/2013,873.500027,879.879993,871.610012,879.560001,2580000,440.220221
4/9/2013,860.349982,873.500027,855.169986,871.630011,4078300,436.251257
3/9/2013,854.360006,866.190022,853.950016,860.379981,4091100,430.620611
30/8/2013,855.760033,858.040038,845.560038,846.900005,3719400,423.873876
29/8/2013,849.070013,860.379981,848.590025,855.430041,2954000,428.143163
28/8/2013,850.249984,855.410041,847.769984,848.550026,2657100,424.699713
27/8/2013,859.619999,863.730021,847.89998,850.149987,3464700,425.500494
26/8/2013,869.99999,874.899992,866.050025,866.390017,2102800,433.628637
23/8/2013,877.829982,878.000039,869.749996,870.209985,2152000,435.540533
22/8/2013,872.699985,874.749996,870.249984,873.710021,1738000,437.292303
21/8/2013,870.650035,876.910004,866.500014,869.330006,3511000,435.100103
20/8/2013,868.35003,872.109999,863.540026,865.420041,2463500,433.143164
19/8/2013,857.709985,872.000002,857.449991,865.650035,3618100,433.258276
16/8/2013,861.28002,862.439992,856.540014,856.910005,3346800,428.883886
15/8/2013,864.440004,864.919992,858.000039,859.659998,3734600,430.260259
14/8/2013,878.37003,880.229984,867.159998,869.809995,4160200,435.340338
13/8/2013,886.830006,888.500026,876.200022,881.25002,2836700,441.066076
12/8/2013,886.900004,887.000002,881.650011,885.510038,2751200,443.198217
9/8/2013,890.560037,895.520038,889.99999,890.410041,2644700,445.650671
8/8/2013,895.490039,895.84003,885.289983,892.659986,2973000,446.77677
7/8/2013,895.039989,898.450027,889.090012,890.650035,2755600,445.770788
6/8/2013,904.689997,909.709997,895.730033,896.570012,3009100,448.73374
5/8/2013,905.390041,905.520038,899.200009,904.99999,2616700,452.952948
2/8/2013,903.440028,907.000002,900.820031,906.570012,3424300,453.738745
1/8/2013,894.99999,904.550001,894.99999,904.220009,4272500,452.562567
31/7/2013,892.990039,896.510014,886.180022,887.749984,4342600,444.319311
30/7/2013,885.46004,895.610036,880.87003,890.920028,3507600,445.90592
29/7/2013,884.899992,894.819994,880.890029,882.269995,3780000,441.576574
26/7/2013,886.990002,889.98999,882.000002,885.349981,3551800,443.118109
25/7/2013,893.870017,896.850006,886.080024,887.699985,5996100,444.294287
24/7/2013,907.259995,910.299982,900.700034,902.900041,4152800,451.901922
23/7/2013,910.700033,913.000038,899.57,903.800019,4087300,452.352362
22/7/2013,902.000002,912.669985,897.000002,910.700033,5800500,455.805823
19/7/2013,886.610011,902.95004,875.610036,896.600012,14703800,448.748755
18/7/2013,918.990014,919.999989,903.190034,910.680034,7261700,455.795813
17/7/2013,921.000026,926.860005,916.300019,918.550025,3009100,459.734747
16/7/2013,927.129998,927.970039,913.900016,919.609999,3962000,460.265265
15/7/2013,924.300006,928.000038,916.360017,924.689997,3917000,462.807806
12/7/2013,919.999989,923.000038,915.239984,923.000038,5131200,461.961981
11/7/2013,913.000038,920.810031,908.520026,920.239984,5163200,460.580572
10/7/2013,903.450027,911.140023,900.380041,905.990026,3413300,453.448462
9/7/2013,911.000026,912.950039,897.980039,905.239984,3954800,453.073065
8/7/2013,899.210009,906.27002,897.08,905.089987,3935000,452.997992
5/7/2013,890.009989,895.410041,887.339994,893.490027,3400300,447.192205
3/7/2013,879.899992,889.17001,878.500026,886.430016,2091900,443.658667
2/7/2013,890.199985,891.000026,877.269995,882.309994,3779200,441.596594
1/7/2013,886.450015,892.08,884.99999,887.880041,3446100,444.384405
28/6/2013,874.899992,881.840006,874.19001,880.370042,4693900,440.625647
27/6/2013,878.800019,884.689997,876.650011,877.07,3849100,438.973974
26/6/2013,873.75002,878.000039,870.570037,873.650023,3659100,437.262274
25/6/2013,877.259996,879.679998,864.510002,866.200022,5101200,433.533544
24/6/2013,871.880005,876.320019,863.250033,869.789995,6027700,435.330328
21/6/2013,888.34003,889.879993,873.070037,880.930028,7956600,440.90592
20/6/2013,893.990014,901.000026,883.310031,884.739996,6737200,442.812811
19/6/2013,901.370017,910.84003,897.49999,900.680034,5825900,450.790808
18/6/2013,888.650023,901.000026,888.35003,900.620035,4329400,450.760779
17/6/2013,879.230009,889.430004,878.280032,886.25002,4288300,443.568579
14/6/2013,880.099987,884.699997,874.130011,875.039989,4485500,437.957952
13/6/2013,868.980015,879.659998,865.500039,877.000002,4135600,438.93894
12/6/2013,885.46004,886.000026,869.649999,871.980003,4405100,436.426428
11/6/2013,883.970015,887.000002,879.520002,879.809994,3511600,440.345343
10/6/2013,882.1,891.000026,880.089988,890.219984,4670900,445.555548
7/6/2013,870.420041,879.99999,865.319982,879.729996,5343800,440.305304
6/6/2013,864.300007,866.330019,847.219997,864.639999,5153000,432.752752
5/6/2013,862.50999,869.450003,857.129999,859.699997,4209300,430.280279
4/6/2013,867.849981,870.590037,854.070013,859.100012,3733400,429.979986
3/6/2013,873.000039,873.970015,855.01999,867.629987,4946400,434.249243
31/5/2013,868.120036,877.000002,867.51999,871.220021,3934800,436.046057
30/5/2013,869.919992,878.900017,866.410017,870.760032,4237100,435.815832
29/5/2013,875.710034,877.990039,864.290007,868.310031,4022700,434.589605
28/5/2013,883.500026,892.139998,880.400041,881.27002,4510400,441.076086
24/5/2013,875.259984,878.820019,871.010026,873.320031,4589000,437.097113
23/5/2013,877.000002,889.959991,874.000014,882.789983,4545600,441.836828
22/5/2013,902.559988,909.310006,886.880005,889.420004,5116000,445.155157
21/5/2013,908.020038,911.66001,897.609987,906.970002,3962000,453.93894
20/5/2013,904.99999,920.600036,904.99999,908.530025,4540800,454.719732
17/5/2013,910.019989,913.490026,900.520038,909.18001,5578400,455.04505
16/5/2013,919.000014,919.97999,902.010002,903.870017,6412700,452.387396
15/5/2013,895.500038,916.380017,894.020014,915.890029,7963800,458.403418
14/5/2013,877.49999,888.690022,877.139999,887.1,3155400,443.993994
13/5/2013,878.890017,882.469991,873.380029,877.529989,2894100,439.204199
10/5/2013,875.309982,880.540038,872.159998,880.229984,3791600,440.555548
9/5/2013,870.84003,879.659998,868.230033,871.480015,4396700,436.176184
8/5/2013,857.000002,873.880017,852.910041,873.630023,4931600,437.252264
7/5/2013,863.010039,863.870018,850.670035,857.229997,3914000,429.044042
6/5/2013,848.260033,861.850006,848.260033,861.550013,4278300,431.206213
3/5/2013,836.960004,846.800007,836.000027,845.720034,5020100,423.2833
2/5/2013,820.099988,834.550001,819.050014,829.61,4032500,415.22022
1/5/2013,823.260033,824.719997,816.360018,820.430041,2907000,410.625646
30/4/2013,819.000015,827.639987,817.679986,824.570001,4608700,412.697698
29/4/2013,803.250033,822.699986,803.00004,819.060013,4596900,409.939947
26/4/2013,807.599988,807.739985,796.580013,801.420017,4970400,401.11112
25/4/2013,816.250021,816.470016,807.629988,809.100013,3980400,404.954961
24/4/2013,808.110037,818.000039,808.000039,813.450028,3654500,407.132146
23/4/2013,801.000027,815.500039,800.359982,807.899981,4580000,404.354345
22/4/2013,800.600037,803.960016,774.999991,800.109988,5761000,400.455449
19/4/2013,769.160012,803.440029,766.260021,799.869994,11594700,400.335332
18/4/2013,785.349982,785.800032,761.260021,765.91003,6638300,383.338353
17/4/2013,786.750009,790.840031,778.100037,782.55999,4069900,391.671666
16/4/2013,786.590013,796.000027,783.920017,793.370031,3480500,397.082097
15/4/2013,785.950029,797.000003,777.020003,781.930005,4901200,391.356359
12/4/2013,791.990003,792.100001,782.92998,790.04999,3270100,395.420415
11/4/2013,792.879982,793.100037,784.060014,790.389981,4053300,395.590581
10/4/2013,782.919981,792.349995,776.000028,790.179987,3953200,395.485479
9/4/2013,775.50004,783.750021,773.110037,777.649987,4310200,389.214208
8/4/2013,778.750022,779.550002,768.40003,774.849995,5658500,387.81281
5/4/2013,786.060026,786.990003,776.400018,783.050039,6860900,391.916936
4/4/2013,804.250009,805.750033,791.30002,795.069989,4890300,397.932927
3/4/2013,813.460028,814.20001,800.670035,806.200022,3473500,403.503515
2/4/2013,804.540002,814.829995,804.000015,813.040038,4078900,406.926946
1/4/2013,795.009991,802.249997,793.250034,801.190023,3610900,400.996007
28/3/2013,803.990015,805.369982,793.300032,794.190011,4571000,397.492498
27/3/2013,806.680011,807.000003,801.330019,802.659987,4322000,401.731725
26/3/2013,813.500027,814.000015,807.789984,812.419993,2381400,406.616613
25/3/2013,812.409993,819.230009,806.820007,809.639999,3420500,405.225225
22/3/2013,814.739997,815.239985,809.639999,810.309983,2973400,405.560552
21/3/2013,811.29002,816.920005,809.849994,811.260021,2952200,406.036046
20/3/2013,816.830007,817.50999,811.440016,814.709998,2924600,407.762762
19/3/2013,811.240021,819.250009,806.450016,811.320019,4192200,406.066076
18/3/2013,804.999991,812.759984,801.470016,807.789984,3672900,404.299291
15/3/2013,818.500027,820.299983,813.340031,814.300008,6193200,407.557561
14/3/2013,826.990003,826.990003,817.389993,821.540014,3299000,411.181188
13/3/2013,827.899981,830.690035,822.309995,825.309983,3279300,413.06806
12/3/2013,830.710034,831.890005,823.670023,827.609988,4012500,414.219213
11/3/2013,831.69001,839.699998,831.500015,834.819995,3186200,417.827825
8/3/2013,834.500003,834.919992,825.049989,831.520014,5817900,416.176183
7/3/2013,834.060013,836.620012,829.580001,832.599988,4101200,416.716711
6/3/2013,841.030026,844.000015,828.810019,831.380018,5740200,416.106115
5/3/2013,828.930017,840.149987,828.900017,838.600024,8080100,419.719732
4/3/2013,805.299983,822.839982,804.999991,821.500015,5545600,411.161169
1/3/2013,797.799983,807.139999,796.150024,806.190023,4346400,403.49851
28/2/2013,801.100025,806.990003,801.030027,801.200022,4527000,401.001012
27/2/2013,794.799996,804.749997,791.110025,799.779996,4048100,400.290288
26/2/2013,794.999991,795.950029,784.400006,790.129988,4400500,395.460454
25/2/2013,802.299996,808.410029,790.49004,790.770033,4603100,395.780797
22/2/2013,799.260009,801.250021,793.80002,799.709998,4103600,400.255254
21/2/2013,798.00004,805.450041,791.220022,795.530039,7005700,398.163183
20/2/2013,805.299983,808.970016,791.790008,792.459992,5522800,396.626623
19/2/2013,795.990028,807.000003,795.279984,806.850007,5857700,403.828832
15/2/2013,787.399993,793.260033,787.070001,792.889981,5454100,396.841833
14/2/2013,779.729998,788.740022,777.769984,787.819983,3467100,394.304296
13/2/2013,780.129988,785.349982,779.969992,782.859982,2394000,391.821813
12/2/2013,781.750009,787.899981,779.370006,780.700035,3714200,390.740758
11/2/2013,778.40003,783.00004,773.750022,782.419993,4331200,391.601598
8/2/2013,780.129988,786.670011,779.560002,785.369982,6034100,393.078069
7/2/2013,769.699998,778.81002,765.50004,773.950017,5674700,387.362371
6/2/2013,759.070014,772.95998,758.500028,770.169987,4152000,385.470464
5/2/2013,761.130025,771.110025,759.470004,765.740034,3737600,383.25327
4/2/2013,767.689987,770.46998,758.270033,759.020015,6074900,379.889897
1/2/2013,758.200035,776.600013,758.100038,775.600037,7484700,388.188207
31/1/2013,750.51004,757.619988,750.249985,755.690035,3265100,378.223241
30/1/2013,753.740022,760.950029,752.909981,753.83002,3462500,377.292302
29/1/2013,746.75001,756.950005,746.540015,753.680024,3490700,377.217229
28/1/2013,751.760009,755.600038,747.889982,750.730035,3250900,375.740758
25/1/2013,750.770034,758.480028,750.249985,753.670024,4447300,377.212224
24/1/2013,741.240022,756.830008,740.51004,754.210011,6758600,377.482488
23/1/2013,735.990028,749.000016,735.790033,741.500016,11806300,371.121129
22/1/2013,704.66,705.339984,695.519979,702.869983,7577200,351.786778
18/1/2013,710.359983,712.769985,701.33002,704.510004,6447100,352.60761
17/1/2013,717.709987,719.64,711.020028,711.320021,4418500,356.016026
16/1/2013,722.399994,724.340008,713.670024,715.189987,4042700,357.952947
15/1/2013,719.330008,734.999992,712.100002,724.929993,7847500,362.827825
14/1/2013,737.000004,742.199999,722.349995,723.250034,5722000,361.987004
11/1/2013,742.000004,742.429993,736.300021,739.989992,2567800,370.365361
10/1/2013,742.829983,744.999991,733.500028,741.480016,3667700,371.111119
9/1/2013,732.269997,738.350032,728.600026,738.120037,4045300,369.429448
8/1/2013,735.540039,736.300021,724.430006,733.300033,3348800,367.017034
7/1/2013,735.449981,739.380007,730.580038,734.749998,3308000,367.742742
4/1/2013,729.340008,741.470017,727.679987,737.96998,5521400,369.354344
3/1/2013,724.929993,731.930005,720.720035,723.670024,4631700,362.197209
2/1/2013,719.420006,727.000004,716.550015,723.250034,5077500,361.987004
31/12/2012,699.999992,710.570039,696.000029,707.379995,3990800,354.044041
28/12/2012,701.690012,706.910006,700.009992,700.009992,2801100,350.355351
27/12/2012,707.140001,708.84002,698.610026,706.290021,3291500,353.498509
26/12/2012,708.070039,712.879983,702.409994,708.870019,2362400,354.789799
24/12/2012,714.510004,715.179987,707.469993,709.500004,1680100,355.105107
21/12/2012,713.970017,718.82002,710.519979,715.630037,7044900,358.173192
20/12/2012,723.260034,724.65,716.970005,722.359995,3310600,361.541539
19/12/2012,720.710035,722.999979,716.680012,720.109989,3833300,360.41541
18/12/2012,716.600014,729.100014,715.049991,721.070027,6003700,360.895909
17/12/2012,705.49998,721.920006,704.020016,720.780034,6064700,360.750768
14/12/2012,699.170012,707.819984,698.43003,701.960005,4255900,351.331334
13/12/2012,715.92003,716.470017,699.550003,702.699987,6882900,351.701695
12/12/2012,699.230011,703.510028,693.480029,697.55999,4847100,349.129124
11/12/2012,689.999992,701.920006,687.719987,696.880007,5369800,348.788792
10/12/2012,685.389983,691.650013,683.790022,685.419982,2730600,343.053044
7/12/2012,694.999992,696.880007,682.419994,684.210011,3834700,342.447453
6/12/2012,687.58999,695.610038,684.510004,691.130025,2921600,345.910924
5/12/2012,692.150001,694.500004,682.329996,687.819984,3721000,344.254246
4/12/2012,694.999992,695.50998,685.700036,691.030028,3979400,345.860875
3/12/2012,702.239998,705.890031,694.110014,695.249986,4380600,347.972966
30/11/2012,691.310021,699.220011,685.690036,698.370032,6320800,349.53455
29/11/2012,687.779985,693.900019,682.000004,691.890007,5547400,346.291295
28/11/2012,668.00998,684.909994,663.890019,683.670025,6077900,342.177189
27/11/2012,660.169988,674.999992,657.99998,670.710036,5012300,335.690709
26/11/2012,666.440018,667.000005,659.020016,661.150025,4404700,330.905919
23/11/2012,669.969993,669.999992,666.100026,667.969981,1843100,334.31931
21/11/2012,668.990017,669.799997,660.399983,665.870032,4220100,333.268284
20/11/2012,669.510004,677.99998,664.570003,669.969993,4173200,335.320317
19/11/2012,655.700036,668.920019,655.52998,668.210036,4731600,334.439457
16/11/2012,645.990029,653.01998,636.000029,647.18,6869500,323.913914
15/11/2012,649.999993,659.999992,643.900019,647.259998,3694100,323.953953
14/11/2012,660.660037,662.18,650.49998,652.549991,3333400,326.601597
13/11/2012,662.99998,667.59999,658.230036,659.050016,3185200,329.854863
12/11/2012,663.750023,669.799997,660.870032,665.900031,2808900,333.283299
9/11/2012,654.650001,668.340033,650.299985,663.029979,6221900,331.846837
8/11/2012,670.199987,671.490017,651.230023,652.289998,5188800,326.47147
7/11/2012,674.999992,678.230035,666.490017,667.120002,4460100,333.893895
6/11/2012,685.47998,686.500016,677.549991,681.720011,3162400,341.201207
5/11/2012,684.500004,686.860008,675.559979,682.959981,3268500,341.821812
2/11/2012,694.789997,695.549979,687.369995,687.919982,4644100,344.304295
1/11/2012,679.500004,690.900031,678.720023,687.58999,4096000,344.139134
31/10/2012,679.859996,681.000029,674.999992,680.299985,3070900,340.490483
26/10/2012,676.500017,683.029979,671.200024,675.149989,3897600,337.912907
25/10/2012,679.999992,682.000004,673.510029,677.759986,4797300,339.219212
24/10/2012,686.800009,687.000004,675.269986,677.299997,4988000,338.988988
23/10/2012,672.010004,687.329996,672.000004,680.349984,5827300,340.515507
22/10/2012,681.010028,684.630001,669.7,678.670025,8103000,339.674687
19/10/2012,705.580039,706.700011,672.000004,681.790009,22941400,341.236241
18/10/2012,755.540039,759.420005,676.000029,694.999992,24859900,347.847844
17/10/2012,743.950017,756.34002,740.259985,755.489979,4581200,378.123113
16/10/2012,740.129988,746.990004,736.460017,744.699999,4112200,372.722722
15/10/2012,741.940005,743.83002,730.700035,740.980029,6032100,370.860875
12/10/2012,751.850007,754.869994,744.100013,744.749998,4803500,372.747747
11/10/2012,752.899982,758.500028,750.289984,751.480016,4763000,376.116124
10/10/2012,741.860007,747.529991,738.290033,744.560002,4075700,372.652654
9/10/2012,759.669999,761.32002,742.529991,744.090014,6000300,372.417424
8/10/2012,761.000028,763.580026,754.150012,757.839983,3913200,379.299291
5/10/2012,770.710035,774.380006,765.009991,767.649987,5466300,384.209203
4/10/2012,762.749985,769.889994,759.400006,768.050039,4903400,384.409429
3/10/2012,755.720035,763.920018,752.199999,762.499991,4412100,381.631627
2/10/2012,765.199986,765.990028,750.269985,756.990004,5574800,378.873876
1/10/2012,759.050014,764.999991,756.210023,761.780009,6329600,381.271276
28/9/2012,754.150012,759.300008,751.150024,754.500003,5561400,377.627629
27/9/2012,759.949992,762.839983,751.650012,756.500016,7854300,378.628636
26/9/2012,749.849995,761.240022,741.000028,753.460029,11334400,377.107122
25/9/2012,753.050039,764.889994,747.659987,749.160012,12104800,374.954961
24/9/2012,731.000028,750.03999,730.249985,749.380006,7120400,375.065068
21/9/2012,732.209999,734.919993,730.119989,733.990016,12705400,367.36237
20/9/2012,724.470005,731.380019,721.220023,728.120037,5808900,364.424443
19/9/2012,717.499992,728.560027,716.410018,727.499992,6190400,364.11411
18/9/2012,707.779985,718.660024,706.780009,718.280034,4129400,359.499516
17/9/2012,708.110038,712.879983,704.999992,709.979992,3013500,355.345341
14/9/2012,709.600002,712.99998,707.010004,709.68,5231700,355.195195
13/9/2012,693.090039,709.000016,690.539979,706.040027,5312600,353.373387
12/9/2012,689.410006,694.909994,680.880032,690.880032,5279300,345.785802
11/9/2012,697.959981,700.650037,691.000029,692.19,3743800,346.441441
10/9/2012,709.759998,712.809984,698.390031,700.770034,5114800,350.735753
7/9/2012,699.999992,712.249998,697.669988,706.150025,6459500,353.428441
6/9/2012,685.96003,699.889995,684.729999,699.400007,6080900,350.050053
5/9/2012,679.999992,686.500016,679.140013,680.720036,3412900,340.700719
4/9/2012,684.550003,684.999992,673.500029,681.040028,3775400,340.860875
31/8/2012,684.000017,688.580027,680.039991,685.08999,4249900,342.887883
30/8/2012,684.240011,687.389995,680.179988,681.680012,3250500,341.181187
29/8/2012,677.369995,688.990017,676.150025,688.00998,5974600,344.349339
28/8/2012,664.999992,677.619989,664.739999,677.249998,4113000,338.963963
27/8/2012,662.98998,672.000004,659.240011,669.220011,5222100,334.944951
24/8/2012,675.600039,680.449981,674.080015,678.630026,2850300,339.654667
23/8/2012,674.27001,680.47998,671.000029,676.800009,3564800,338.738743
22/8/2012,667.379995,680.600038,666.700012,677.18,3814500,338.928929
21/8/2012,673.110038,677.99998,662.17,669.510004,4439900,335.090092
20/8/2012,675.49998,678.87002,672.659988,675.539979,3512600,338.108098
17/8/2012,674.120014,677.249998,671.700012,677.140001,4351000,338.908909
16/8/2012,667.509992,674.640001,667.080003,672.869983,3431900,336.771763
15/8/2012,670.279985,674.250011,664.100014,667.539991,4816500,334.1041
14/8/2012,659.250011,672.849984,659.000017,668.660025,7316000,334.664677
13/8/2012,647.419994,660.149989,646.680013,660.009992,6529200,330.335331
10/8/2012,638.590027,642.239999,636.130026,642.000005,2866300,321.321324
9/8/2012,644.510005,646.37002,641.520017,642.349996,2138400,321.496495
8/8/2012,639.050016,645.870032,638.500029,642.229999,2641700,321.436436
7/8/2012,641.79001,644.260011,636.470018,640.539979,3959600,320.59058
6/8/2012,639.610002,649.380008,639.220012,642.819985,3561200,321.731724
3/8/2012,639.999993,643.720024,636.140026,641.330021,3790400,320.985997
2/8/2012,625.50998,638.02998,623.410032,628.750023,3951400,314.689701
1/8/2012,637.299998,639.510005,631.38002,632.679988,3685500,316.656651
31/7/2012,628.260035,636.500017,628.220036,632.969981,3727400,316.801792
30/7/2012,636.050028,642.59999,629.500005,632.299998,4369000,316.466465
27/7/2012,618.89002,634.999993,617.499993,634.959994,7092300,317.797795
26/7/2012,614.999993,616.870008,610.029992,613.360033,3367000,306.987003
25/7/2012,608.320034,613.380032,605.369984,607.989981,3642300,304.29929
24/7/2012,614.999993,617.929982,604.340009,607.569991,4014700,304.089085
23/7/2012,600.479981,618.350033,598.250036,615.50998,7116200,308.063053
20/7/2012,608.760023,612.939982,598.180037,610.820034,12914400,305.715733
19/7/2012,586.140026,598.48003,586.00003,593.05998,9340000,296.826817
18/7/2012,576.980006,583.690025,576.130027,580.760036,3093300,290.670689
17/7/2012,578.430032,580.670038,568.400032,576.730012,3356800,288.65366
16/7/2012,576.370021,579.190013,571.780011,574.919995,2922200,287.747745
13/7/2012,572.150002,579.150014,568.550029,576.520017,3948000,288.548557
12/7/2012,567.120003,571.930007,562.090004,570.479982,4614900,285.525516
11/7/2012,576.300023,577.849985,564.939995,571.190025,6991600,285.880894
10/7/2012,590.189989,592.429995,578.740024,581.700013,3842300,291.141148
9/7/2012,584.949994,588.600027,581.250024,586.01003,3426700,293.298313
6/7/2012,592.449994,593.520029,582.819985,585.98003,4319200,293.283298
5/7/2012,588.760023,600.059992,588.540029,595.920032,4687100,298.258274
3/7/2012,580.009993,588.410032,577.999981,587.829985,2376600,294.209202
2/7/2012,581.82001,582.999981,576.500018,580.469982,3307600,290.525516
29/6/2012,574.959994,580.12999,572.200001,580.069992,5033900,290.325321
28/6/2012,565.900033,566.230024,557.210001,564.31001,3837900,282.437443
27/6/2012,567.699989,573.990018,566.02003,569.300011,3381200,284.93494
26/6/2012,562.759987,566.600015,559.480006,564.680001,2697600,282.622623
25/6/2012,567.329998,568.089979,557.349997,560.700037,3160000,280.630649
22/6/2012,567.999981,571.480018,565.820034,571.480018,4451300,286.026035
21/6/2012,579.839997,579.839997,563.730024,565.209988,4018500,282.887882
20/6/2012,579.809998,579.999993,573.51003,577.509993,4688700,289.044041
19/6/2012,573.590028,584.280011,573.119978,581.530017,4148200,291.056065
18/6/2012,562.619991,574.210013,559.250012,570.850034,4988800,285.710728
15/6/2012,560.339985,564.520005,557.090004,564.510005,5996300,282.53754
14/6/2012,561.300023,565.069992,556.520017,559.050017,4685100,279.804813
13/6/2012,561.720013,567.000006,558.680026,561.090028,3904400,280.82584
12/6/2012,569.769999,570.299986,558.580028,565.099991,6441900,282.832828
11/6/2012,584.210013,585.319985,566.690013,568.50003,5316800,284.53455
8/6/2012,575.850034,581.00003,574.580004,580.449982,2817900,290.515507
7/6/2012,587.599991,587.889984,577.249999,578.230037,3513400,289.404423
6/6/2012,576.480018,581.970006,573.610027,580.569979,4187400,290.575565
5/6/2012,575.449982,578.129978,566.470019,570.409983,4675100,285.490482
4/6/2012,570.219988,580.489981,570.009993,578.590028,4860500,289.584598
1/6/2012,571.790011,572.64999,568.350034,570.98003,6109600,285.775791
31/5/2012,588.720024,589.999993,579.000018,580.860033,5930600,290.720737
30/5/2012,588.159977,591.900008,583.530029,588.230036,3809500,294.409428
29/5/2012,595.810034,599.130014,588.320034,594.340009,5206100,297.467472
25/5/2012,601.00003,601.730012,588.280035,591.530017,7156600,296.061069
24/5/2012,609.160013,611.920007,598.870021,603.660026,3778800,302.132145
23/5/2012,601.650014,609.600003,597.120002,609.460006,6349800,305.035038
22/5/2012,613.440031,613.810022,596.00003,600.800035,6097600,300.700718
21/5/2012,600.509981,615.690037,599.999993,614.110015,6144600,307.36237
18/5/2012,625.09999,632.419995,596.700013,600.399983,11935000,300.500492
17/5/2012,633.830021,637.849984,621.230024,623.049979,6700800,311.836827
16/5/2012,617.959982,630.09999,615.940031,628.930019,9660500,314.779789
15/5/2012,605.349984,614.999993,603.750024,611.110027,4199900,305.860874
14/5/2012,600.780035,608.50003,600.579979,604.000017,3645100,302.302311
11/5/2012,610.349984,614.550004,604.769999,605.229987,4194600,302.917912
10/5/2012,612.959982,616.190025,610.229987,613.660026,3068700,307.13715
9/5/2012,606.82001,616.38002,601.81001,609.150014,4652900,304.879887
8/5/2012,605.52998,616.900008,600.700037,612.789986,5349200,306.701695
7/5/2012,594.999993,610.569979,594.999993,607.549992,3985000,304.079075
